1800,1300,100,130,100,17.23,0,0,482.5,0,0,0.04615,0,221.63
1800,1300,100,130,100,24.22,431,0,482.5,0.0025,0,0.08538,0,333.426
1800,1300,100,130,100,23.92,0,431,482.5,0,0.0025,0.04615,0,232.418
1400,1400,100,140,100,23.92,0,0,482.5,0,0,0.04286,0,352.059
1400,1400,100,140,100,17.7,0,0,482.5,0,0,0.04286,0,261.838
1400,1400,100,140,100,23.86,431,0,482.5,0.0025,0,0.065,0,491.313
1400,1400,100,140,100,23.25,0,431,482.5,0,0.0025,0.04286,0,257.915
1050,1500,80,150,80,23.19,0,0,482.5,0,0,0.05,0,399.131
1050,1500,80,150,80,17.87,0,0,482.5,0,0,0.05,0,355.981
1050,1500,80,150,80,23.14,431,0,482.5,0.0025,0,0.06667,0,391.285
1050,1500,80,150,80,23.25,0,431,482.5,0,0.0025,0.05,0,344.213
475,1325,40,125,125,35.6,286,286,330,0.00312,0.00233,0.0202,0,373
475,1325,40,125,125,30.4,286,286,330,0.00467,0.00467,0.0202,0,370
475,1325,40,125,125,31.5,286,286,330,0.01091,0.00934,0.0202,0,438
475,1325,30,125,125,32.8,286,286,330,0.00623,0.00622,0.0202,0,276
475,1325,20,125,125,30.1,286,286,330,0.00623,0.00467,0.0202,0,211
475,1325,20,125,125,33.7,286,286,330,0.00935,0.00934,0.0202,0,213
1000,2000,100,200,100,24.82,424.7,434.385,434.4,0.0025,0.008,0.008,14.892,573.792
500,2000,100,200,100,22.06,424.7,434.385,434.4,0.0025,0.008,0.008,8.824,680.544
1500,2000,100,200,100,44.99,449.9,449.89875,449.9,0.008,0.008,0.008,0,380.685
1500,1500,100,150,100,44.99,449.9,449.89875,449.9,0.008,0.008,0.008,0,225.405
500,2000,100,200,100,34.99,248.2,479.892,479.9,0.0039,0.008,0.008,0,908.634
1000,2000,100,200,100,34.99,479.9,479.892,479.9,0.008,0.008,0.008,0,529.953
1000,2000,100,200,100,32.99,479.9,479.892,479.9,0.008,0.008,0.008,0,419.755
1000,2000,100,200,100,26.99,479.9,479.892,479.9,0.012,0.008,0.008,0,587.056
1016,1803,50.8,127,190.5,21.79,271,270.9735,324.1,0.0025,0.0025,0.0209,1.995798396,360.288
1016,1803,50.8,127,190.5,23.17,271,270.9735,305.4,0.0025,0.0025,0.0472,2.122195908,453.696
1016,1803,50.8,127,190.5,18.41,393,393.015,296.5,0.005,0.005,0.0209,5.058648252,413.664
1016,1803,50.8,127,190.5,41.16,331,330.96,275.8,0.005,0.005,0.0209,3.769943184,409.216
1016,1803,50.8,127,190.5,26.75,344.8,344.75,344.8,0.005,0.005,0.0209,2.4500967,444.8
1016,1803,50.8,127,190.5,25.58,344.8,344.75,344.8,0.005,0.005,0.0209,2.342933592,404.768
1016,1803,50.8,127,190.5,28.27,344.8,344.75,344.8,0.005,0.005,0.0209,2.589317148,360.288
1016,1803,50.8,127,190.5,22.82,323.4,323.3755,337.9,0.005,0.005,0.0472,2.090138568,471.488
1016,1803,76.2,127,190.5,20.34,313,313.033,295.8,0.0025,0.0025,0.0209,2.794484124,409.216
1016,1803,76.2,127,190.5,14,319.2,319.2385,313.7,0.0025,0.0025,0.0209,3.8468808,400.32
1016,1803,76.2,127,190.5,16.41,306.1,306.138,319.2,0.005,0.005,0.0209,4.509093852,409.216
1016,1803,76.2,127,190.5,17.03,343.4,343.371,318.5,0.005,0.005,0.0209,4.679455716,502.624
1016,1803,76.2,127,190.5,14.41,346.1,346.129,312.3,0.005,0.005,0.0209,3.959539452,427.453
1016,3327,50.8,127,190.5,22.82,360.6,360.6085,320.6,0.005,0.005,0.0209,3.856844712,493.728
1016,3327,50.8,127,190.5,20,348.2,348.1975,335.8,0.005,0.005,0.0209,6.760464,489.28
1016,3327,50.8,127,190.5,19.58,350.3,350.266,318.5,0.005,0.005,0.0209,6.618494256,600.48
952.5,1906,101.6,101.6,609.6,28.96,495.8,543.326,525.4,0.005,0.005,0.0183,28.04046208,1218.307
952.5,1906,101.6,101.6,609.6,16.34,499.2,551.6,486.8,0.005,0.005,0.0646,18.98540678,978.471
952.5,1906,101.6,101.6,609.6,27.03,513,544.705,413.7,0.005,0.005,0.0417,26.17174344,1108.219
952.5,1906,101.6,101.6,609.6,21.24,496.4,496.44,528.8,0.005,0.0025,0.0417,20.56558752,876.345
476.25,1906,101.6,101.6,609.6,25.72,501.3,530.915,539.2,0.005,0.005,0.0417,14.94200314,1139.667
1905,1906,101.6,101.6,609.6,23.44,495.8,527.4675,488.9,0.005,0.005,0.0417,27.23487974,885.552
508,610.4,50.8,101.6,127,20,341.3,341.3025,312.3,0.005,0.005,0.0221,0,88.96
508,915.2,50.8,101.6,127,21.37,341.3,341.3025,312.3,0.005,0.005,0.0221,0,154.79
508,1220,50.8,101.6,127,19.51,341.3,341.3025,312.3,0.005,0.005,0.0221,0,201.494
508,1778.8,50.8,101.6,127,26.2,341.3,341.3025,312.3,0.005,0.005,0.0221,0,293.568
850.9,1727.2,50.8,127,95.25,21.37,341.3,341.3025,312.3,0.005,0.005,0.0419,0,186.816
850.9,1727.2,50.8,127,190.5,20,341.3,341.3025,312.3,0.0025,0.0025,0.0209,0,249.088
850.9,1727.2,50.8,127,190.5,22.06,341.3,341.3025,312.3,0.005,0.005,0.0209,0,462.592
850.9,1727.2,50.8,127,190.5,24.13,341.3,341.3025,312.3,0.005,0.005,0.0209,0,373.632
850.9,1727.2,50.8,127,304.8,22.75,341.3,341.3025,312.3,0.005,0.005,0.0131,0,293.568
508,915.2,44.45,101.6,127,24.82,341.3,341.3025,312.3,0.005,0.005,0.0331,0,204.608
508,915.2,44.45,101.6,127,19.31,341.3,341.3025,312.3,0.0025,0.0025,0.0331,0,137.888
425.45,864.6,25.4,63.5,95.25,21.37,341.3,341.3025,312.3,0.005,0.005,0.0201,0,90.294
425.45,864.6,25.4,63.5,95.25,20.69,341.3,341.3025,312.3,0.005,0.005,0.0201,0,88.96
1276.35,2591.8,76.2,190.5,285.75,20.69,341.3,341.3025,312.3,0.005,0.005,0.02,0,684.992
698.5,1651,50.8,127,127,26.89,341.3,341.3025,312.3,0.005,0.005,0.0176,0,301.13
952.5,1143,50.8,127,127,24.82,341.3,341.3025,312.3,0.005,0.005,0.0496,0,222.4
539.75,1955.8,50.8,127,127,20.69,341.3,341.3025,312.3,0.005,0.005,0.0176,0,373.632
850.9,1727.2,50.8,127,190.5,21.37,341.3,341.3025,312.3,0.005,0.005,0.0209,0,302.464
850.9,1727.2,50.8,127,190.5,20.69,341.3,341.3025,312.3,0.0025,0.0025,0.0209,0,315.808
501.65,1778.8,44.45,101.6,127,21.37,341.3,341.3025,312.3,0.01,0.01,0.0221,0,311.36
501.65,1778.8,44.45,101.6,127,22.75,341.3,341.3025,312.3,0.01,0.01,0.0221,0,366.96
501.65,1778.8,44.45,101.6,127,20.69,341.3,341.3025,312.3,0.015,0.015,0.0221,0,329.152
863.6,1575.5,50.8,120.65,190.5,22.06,358.5,358.54,324.1,0.0025,0.0025,0.0225,0,214.386
863.6,1575.5,50.8,120.65,190.5,21.37,358.5,358.54,324.1,0.0025,0.0025,0.0225,0,178.321
419.1,1644.65,44.45,127,127,19.93,358.5,358.54,324.1,0.0025,0.0025,0.032,0,245.441
419.1,1644.65,44.45,127,127,14.41,358.5,358.54,324.1,0.0025,0.0025,0.032,0,245.441
584.2,1220,50.8,101.6,101.6,16.13,293,293.0375,293,0.005,0.005,0.0275,0,178.321
584.2,1220,50.8,101.6,101.6,16.13,293,293.0375,293,0.005,0.005,0.0275,0,178.321
584.2,1220,50.8,101.6,101.6,16.13,293,293.0375,293,0.005,0.005,0.0275,0,160.288
1905,1905,76.2,190.5,76.2,43.02,413.7,448.175,448.2,0.0027,0.0086,0.0827,12.48965244,519.082
1905,1905,76.2,190.5,76.2,42.47,465.4,448.175,448.2,0.0027,0.0289,0.0289,12.32997534,569.789
1905,1905,76.2,190.5,76.2,43.02,413.7,448.175,448.2,0.01,0.0289,0.0289,12.48965244,679.21
1905,1905,76.2,190.5,76.2,40.34,448.2,448.175,448.2,0,0.0163,0.0163,0,306.551
1905,1905,76.2,190.5,76.2,43.44,455.1,448.175,448.2,0.01,0.0289,0.0289,12.61158768,632.061
508,915.2,44.45,101.6,101.6,35.85,344.8,344.75,317.2,0.0079,0.0079,0.0491,0,273.552
508,915.2,44.45,101.6,101.6,29.65,344.8,344.75,312.3,0.0157,0.0157,0.0491,0,318.032
508,915.2,44.45,101.6,101.6,33.79,344.8,344.75,342.7,0.0079,0.0079,0.0276,0,226.848
508,915.2,44.45,101.6,101.6,34.48,344.8,344.75,342.7,0.0157,0.0157,0.0276,0,284.672
508,915.2,44.45,101.6,101.6,31.72,344.8,344.75,368.9,0.0079,0.0079,0.0551,0,191.264
508,915.2,44.45,101.6,101.6,29.65,344.8,344.75,366.8,0.0157,0.0157,0.0551,0,244.64
1524,1524,152.4,168.28,152.4,25.51,424,424.0425,448.2,0.00278,0.00428,0.03119,53.32402238,633.84
1524,1524,152.4,127,152.4,31.37,424,424.0425,448.2,0.00278,0.004,0.017,51.00144638,453.918
1524,1524,152.4,127,152.4,30.96,424,424.0425,448.2,0.00278,0.004,0.017,50.33486707,491.504
1524,1524,152.4,168.28,152.4,43.71,424,424.0425,448.2,0.00278,0.00428,0.03119,50.75989848,749.933
1219.2,1371.6,152.4,127,152.4,28.27,424,424.0425,424,0.00278,0.00227,0.01333,644.1169827,753.936
1219.2,1371.6,152.4,127,152.4,31.37,424,424.0425,424,0.00278,0.00227,0.01333,708.1915126,820.656
1219.2,1371.6,152.4,127,152.4,31.92,424,424.0425,424,0.00278,0.00227,0.01333,386.9931873,649.408
1219.2,1371.6,152.4,127,152.4,31.99,424,424.0425,424,0.00278,0.00227,0.01333,387.8418566,682.768
1219.2,1371.6,152.4,127,152.4,29.92,424,424.0425,424,0.00278,0.00227,0.01333,56.28809388,405.213
